Date,Adj Close,Day
2014-06-17,137.806564,267
2014-06-18,138.569412,268
2014-06-19,138.700668,269
2014-06-20,138.960419,270
2014-06-23,138.820602,273
2014-06-24,137.965836,274
2014-06-25,138.302826,275
2014-06-26,138.138489,276
2014-06-27,138.212402,277
2014-06-30,137.982269,280
2014-07-01,139.058945,281
2014-07-02,139.223312,282
2014-07-03,140.102753,283
2014-07-07,139.601425,287
2014-07-08,138.771301,288
2014-07-09,139.371292,289
2014-07-10,138.861694,290
2014-07-11,139.058945,291
2014-07-14,139.954803,294
2014-07-15,140.028793,295
2014-07-16,140.595871,296
2014-07-17,139.39592,297
2014-07-18,140.343689,298
2014-07-21,140.014587,301
2014-07-22,140.475403,302
2014-07-23,140.32724,303
2014-07-24,140.228592,304
2014-07-25,139.175491,305
2014-07-28,139.381088,308
2014-07-29,138.862808,309
2014-07-30,138.615952,310
2014-07-31,135.991394,311
2014-08-01,135.399033,312
2014-08-04,136.024292,315
2014-08-05,134.864166,316
2014-08-06,135.094543,317
2014-08-07,134.559845,318
2014-08-08,136.032578,319
2014-08-11,136.205338,322
2014-08-12,136.156021,323
2014-08-13,136.978668,324
2014-08-14,137.480606,325
2014-08-15,137.1064,326
2014-08-18,138.515762,329
2014-08-19,139.199905,330
2014-08-20,139.78511,331
2014-08-21,140.263046,332
2014-08-22,140.007599,333
2014-08-25,140.625717,336
2014-08-26,140.881256,337
2014-08-27,140.947128,338
2014-08-28,140.749329,339
2014-08-29,140.840042,340
2014-09-02,140.592728,344
2014-09-03,140.708191,345
2014-09-04,140.658661,346
2014-09-05,141.144943,347
2014-09-08,140.988373,350
2014-09-09,140.213684,351
2014-09-10,140.666992,352
2014-09-11,140.53508,353
2014-09-12,140.032349,354
2014-09-15,140.378525,357
2014-09-16,141.252136,358
2014-09-17,141.417007,359
2014-09-18,142.265991,360
2014-09-19,142.474976,361
2014-09-22,141.615723,364
2014-09-23,140.624359,365
2014-09-24,141.929611,366
2014-09-25,139.76506,367
2014-09-26,141.02916,368
2014-09-29,140.723434,371
2014-09-30,140.50856,372
2014-10-01,138.533997,373
2014-10-02,138.509323,374
2014-10-03,140.219482,375
2014-10-06,140.095459,378
2014-10-07,137.856583,379
2014-10-08,140.136841,380
2014-10-09,137.427032,381
2014-10-10,136.493439,382
2014-10-13,134.609711,385
2014-10-14,134.692291,386
2014-10-15,133.246475,387
2014-10-16,132.998611,388
2014-10-17,135.039291,389
2014-10-20,135.204559,392
2014-10-21,136.980743,393
2014-10-22,135.807739,394
2014-10-23,137.517899,395
2014-10-24,138.583618,396
2014-10-27,138.699387,399
2014-10-28,140.169907,400
2014-10-29,139.955032,401
2014-10-30,141.772751,402
2014-10-31,143.301163,403
2014-11-03,143.226822,406
2014-11-04,143.309402,407
2014-11-05,144.209915,408
2014-11-06,144.821304,409
2014-11-07,145.060852,410
2014-11-10,145.366501,413
2014-11-11,145.424454,414
2014-11-12,145.440933,415
2014-11-13,145.771439,416
2014-11-14,145.697083,417
2014-11-17,145.812714,420
2014-11-18,146.201004,421
2014-11-19,146.176178,422
2014-11-20,146.440506,423
2014-11-21,147.184387,424
2014-11-24,147.267227,427
2014-11-25,147.39975,428
2014-11-26,147.441101,429
2014-11-28,147.515717,431
2014-12-01,147.101532,434
2014-12-02,147.896759,435
2014-12-03,148.227936,436
2014-12-04,148.120407,437
2014-12-05,148.683533,438
2014-12-08,147.880157,441
2014-12-09,147.39975,442
2014-12-10,145.188278,443
2014-12-11,145.801178,444
2014-12-12,143.291473,445
2014-12-15,142.289276,448
2014-12-16,141.510727,449
2014-12-17,143.780167,450
2014-12-18,147.258926,451
2014-12-19,147.460602,452
2014-12-22,148.88002,455
2014-12-23,149.436218,456
2014-12-24,149.436218,457
2014-12-26,149.569016,459
2014-12-29,149.50264,462
2014-12-30,148.963074,463
2014-12-31,147.65155,464
2015-01-02,147.701355,466
2015-01-05,145.128174,469
2015-01-06,143.924561,470
2015-01-07,145.750641,471
2015-01-08,148.382034,472
2015-01-09,147.103775,473
2015-01-12,146.290237,476
2015-01-13,146.074448,477
2015-01-14,144.480728,478
2015-01-15,143.650757,479
2015-01-16,145.111115,480
2015-01-20,145.302277,484
2015-01-21,145.676117,485
2015-01-22,147.811218,486
2015-01-23,146.556686,487
2015-01-26,146.631409,490
2015-01-27,144.213943,491
2015-01-28,142.66037,492
2015-01-29,144.471466,493
2015-01-30,142.436066,494
2015-02-02,143.948044,497
2015-02-03,146.49028,498
2015-02-04,146.656326,499
2015-02-05,148.334549,500
2015-02-06,147.952408,501
2015-02-09,147.121628,504
2015-02-10,148.30127,505
2015-02-11,148.459198,506
2015-02-12,149.406265,507
2015-02-13,149.821686,508
2015-02-17,150.012817,512
2015-02-18,149.929718,513
2015-02-19,149.613907,514
2015-02-20,150.89682,515
2015-02-23,150.713638,518
2015-02-24,151.538239,519
2015-02-25,151.579987,520
2015-02-26,151.621552,521
2015-02-27,150.938568,522
2015-03-02,152.179703,525
2015-03-03,151.504929,526
2015-03-04,150.596954,527
2015-03-05,150.921799,528
2015-03-06,148.614304,529
2015-03-09,149.780533,532
2015-03-10,147.18988,533
2015-03-11,146.90657,534
2015-03-12,149.089172,535
2015-03-13,147.91452,536
2015-03-16,149.76384,539
2015-03-17,148.697601,540
2015-03-18,150.555359,541
2015-03-19,149.664001,542
2015-03-20,151.008255,543
2015-03-23,150.916473,546
2015-03-24,150.065323,547
2015-03-25,147.636948,548
2015-03-26,147.269806,549
2015-03-27,147.545181,550
2015-03-30,149.69812,553
2015-03-31,148.18779,554
2015-04-01,147.486755,555
2015-04-02,147.979111,556
2015-04-06,149.030609,560
2015-04-07,148.888687,561
2015-04-08,149.164139,562
2015-04-09,149.706436,563
2015-04-10,150.515869,564
2015-04-13,149.906784,567
2015-04-14,150.357422,568
2015-04-15,150.941452,569
2015-04-16,150.966568,570
2015-04-17,148.585052,571
2015-04-20,150.330231,574
2015-04-21,149.687363,575
2015-04-22,150.355347,576
2015-04-23,150.614151,577
2015-04-24,150.756149,578
2015-04-27,150.447189,581
2015-04-28,151.006653,582
2015-04-29,150.363647,583
2015-04-30,148.785492,584
2015-05-01,150.221771,585
2015-05-04,150.672623,588
2015-05-05,149.478531,589
2015-05-06,148.9608,590
2015-05-07,149.704025,591
2015-05-08,151.850082,592
2015-05-11,151.207062,595
2015-05-12,150.906433,596
2015-05-13,150.931473,597
2015-05-14,152.426208,598
2015-05-15,152.713196,599
2015-05-18,152.880676,602
2015-05-19,153.089859,603
2015-05-20,152.905731,604
2015-05-21,152.972656,605
2015-05-22,152.529144,606
2015-05-26,150.947403,610
2015-05-27,151.909866,611
2015-05-28,151.717346,612
2015-05-29,150.729904,613
2015-06-01,150.972473,616
2015-06-02,150.763245,617
2015-06-03,151.374176,618
2015-06-04,149.976624,619
2015-06-05,149.382492,620
2015-06-08,148.804916,623
2015-06-09,148.721252,624
2015-06-10,150.688004,625
2015-06-11,151.173355,626
2015-06-12,149.909683,627
2015-06-15,149.047714,630
2015-06-16,149.976624,631
2015-06-17,150.202606,632
2015-06-18,151.750824,633
2015-06-19,150.836212,634
2015-06-22,151.809601,637
2015-06-23,151.977341,638
2015-06-24,150.542526,639
2015-06-25,149.904755,640
2015-06-26,150.307541,641
2015-06-29,147.379105,644
2015-06-30,147.530197,645
2015-07-01,148.855957,646
2015-07-02,148.562286,647
2015-07-06,148.251801,651
2015-07-07,149.048965,652
2015-07-08,146.842163,653
2015-07-09,147.060211,654
2015-07-10,148.864365,655
2015-07-13,150.701996,658
2015-07-14,151.314453,659
2015-07-15,151.322906,660
2015-07-16,151.935455,661
2015-07-17,151.634766,662
2015-07-20,151.760712,665
2015-07-21,150.316147,666
2015-07-22,149.753342,667
2015-07-23,148.795883,668
2015-07-24,147.418442,669
2015-07-27,146.334976,672
2015-07-28,147.914001,673
2015-07-29,148.879944,674
2015-07-30,148.846268,675
2015-07-31,148.392776,676
2015-08-03,147.611679,679
2015-08-04,147.250504,680
2015-08-05,147.284073,681
2015-08-06,146.326645,682
2015-08-07,146.007431,683
2015-08-10,147.981201,686
2015-08-11,146.234238,687
2015-08-12,146.318268,688
2015-08-13,146.402222,689
2015-08-14,146.897766,690
2015-08-17,147.569641,693
2015-08-18,147.258881,694
2015-08-19,145.923569,695
2015-08-20,142.967056,696
2015-08-21,138.534882,697
2015-08-24,133.453888,700
2015-08-25,131.861374,701
2015-08-26,137.060242,702
2015-08-27,140.253845,703
2015-08-28,140.152695,704
2015-08-31,139.183701,707
2015-09-01,135.206497,708
2015-09-02,137.734421,709
2015-09-03,137.911285,710
2015-09-04,135.636124,711
2015-09-08,138.956146,715
2015-09-09,136.942352,716
2015-09-10,137.675415,717
2015-09-11,138.51796,718
2015-09-14,137.99556,721
2015-09-15,139.967316,722
2015-09-16,141.146927,723
2015-09-17,140.557098,724
2015-09-18,138.073334,725
2015-09-21,139.221527,728
2015-09-22,137.617355,729
2015-09-23,137.271194,730
2015-09-24,136.663315,731
2015-09-25,137.516083,732
2015-09-28,134.907288,735
2015-09-29,135.278717,736
2015-09-30,137.296524,737
2015-10-01,137.186783,738
2015-10-02,138.951355,739
2015-10-05,141.484253,742
2015-10-06,141.577011,743
2015-10-07,142.640778,744
2015-10-08,143.839676,745
2015-10-09,144.168976,746
2015-10-12,144.51506,749
2015-10-13,144.067566,750
2015-10-14,142.742111,751
2015-10-15,144.641846,752
2015-10-16,145.182373,753
2015-10-19,145.385071,756
2015-10-20,145.292206,757
2015-10-21,144.844528,758
2015-10-22,147.648788,759
2015-10-23,148.97496,760
2015-10-26,148.679306,763
2015-10-27,148.383636,764
2015-10-28,150.081467,765
2015-10-29,149.828049,766
2015-10-30,149.076324,767
2015-11-02,150.453064,770
2015-11-03,151.255524,771
2015-11-04,150.900757,772
2015-11-05,150.892334,773
2015-11-06,151.314606,774
2015-11-09,149.861832,777
2015-11-10,150.165878,778
2015-11-11,149.684509,779
2015-11-12,147.538956,780
2015-11-13,145.799026,781
2015-11-16,147.83461,784
2015-11-17,147.952835,785
2015-11-18,150.123627,786
2015-11-19,150.06456,787
2015-11-20,150.889038,788
2015-11-23,150.617935,791
2015-11-24,150.821243,792
2015-11-25,150.778854,793
2015-11-27,150.75351,795
2015-11-30,150.18573,798
2015-12-01,151.524628,799
2015-12-02,150.236588,800
2015-12-03,148.151947,801
2015-12-04,151.194122,802
2015-12-07,150.278946,805
2015-12-08,148.948471,806
2015-12-09,148.287537,807
2015-12-10,149.041687,808
2015-12-11,146.372375,809
2015-12-14,147.363831,812
2015-12-15,148.685837,813
2015-12-16,150.53302,814
2015-12-17,148.380783,815
2015-12-18,145.244934,816
2015-12-21,146.30658,819
2015-12-22,147.801422,820
2015-12-23,149.330383,821
2015-12-24,148.829269,822
2015-12-28,148.625397,826
2015-12-29,150.324173,827
2015-12-30,149.321884,828
2015-12-31,147.784454,829
2016-01-04,145.49115,833
2016-01-05,145.576096,834
2016-01-06,143.495132,835
2016-01-07,140.114487,836
2016-01-08,138.65361,837
2016-01-11,139.154724,840
2016-01-12,140.106094,841
2016-01-13,137.048264,842
2016-01-14,138.950943,843
2016-01-15,135.701187,844
2016-01-19,135.990097,848
2016-01-20,133.941971,849
2016-01-21,134.78334,850
2016-01-22,136.64447,851
2016-01-25,134.86824,854
2016-01-26,137.281845,855
2016-01-27,135.378204,856
2016-01-28,136.406433,857
2016-01-29,139.686829,858
2016-02-01,139.661377,861
2016-02-02,137.171387,862
2016-02-03,138.692566,863
2016-02-04,139.491409,864
2016-02-05,137.62178,865
2016-02-08,136.270523,868
2016-02-09,136.177032,869
2016-02-10,135.45462,870
2016-02-11,133.253647,871
2016-02-12,135.956116,872
2016-02-16,137.842712,876
2016-02-17,140.162766,877
2016-02-18,139.814331,878
2016-02-19,139.637817,879
2016-02-22,141.548508,882
2016-02-23,140.021591,883
2016-02-24,140.465134,884
2016-02-25,142.316147,885
2016-02-26,141.83847,886
2016-02-29,140.71254,889
2016-03-01,143.749313,890
2016-03-02,144.064835,891
2016-03-03,144.457275,892
2016-03-04,145.028763,893
2016-03-07,145.540588,896
2016-03-08,144.687546,897
2016-03-09,145.028763,898
2016-03-10,145.062805,899
2016-03-11,146.913895,900
2016-03-14,147.067444,903
2016-03-15,147.263687,904
2016-03-16,147.971664,905
2016-03-17,149.225601,906
2016-03-18,150.187302,907
2016-03-21,150.460754,910
2016-03-22,150.195801,911
2016-03-23,149.435059,912
2016-03-24,149.546143,913
2016-03-28,149.700027,917
2016-03-29,150.512161,918
2016-03-30,151.21312,919
2016-03-31,150.999405,920
2016-04-01,151.922607,921
2016-04-04,151.409683,924
2016-04-05,150.298462,925
2016-04-06,151.341354,926
2016-04-07,149.845352,927
2016-04-08,150.161636,928
2016-04-11,149.973587,931
2016-04-12,151.384033,932
2016-04-13,152.948425,933
2016-04-14,153.110825,934
2016-04-15,152.854187,935
2016-04-18,153.795242,938
2016-04-19,154.257202,939
2016-04-20,154.625,940
2016-04-21,153.72673,941
2016-04-22,153.897842,942
2016-04-25,153.589874,945
2016-04-26,153.67543,946
2016-04-27,154.197281,947
2016-04-28,152.443527,948
2016-04-29,151.921753,949
2016-05-02,152.871292,952
2016-05-03,151.673676,953
2016-05-04,150.835327,954
2016-05-05,150.937973,955
2016-05-06,151.707809,956
2016-05-09,151.399887,959
2016-05-10,153.299026,960
2016-05-11,151.673676,961
2016-05-12,151.776367,962
2016-05-13,150.11676,963
2016-05-16,151.639435,966
2016-05-17,150.185287,967
2016-05-18,150.245071,968
2016-05-19,149.432404,969
2016-05-20,150.026352,970
2016-05-23,150.043564,973
2016-05-24,151.829224,974
2016-05-25,153.048172,975
2016-05-26,152.876587,976
2016-05-27,153.237137,977
2016-05-31,152.507431,981
2016-06-01,152.57608,982
2016-06-02,153.048172,983
2016-06-03,152.859421,984
2016-06-06,153.820877,987
2016-06-07,153.992615,988
2016-06-08,154.57634,989
2016-06-09,154.421829,990
2016-06-10,153.417374,991
2016-06-13,152.258408,994
2016-06-14,151.786224,995
2016-06-15,151.580246,996
2016-06-16,152.344299,997
2016-06-17,151.841095,998
2016-06-20,152.942169,"1,001"
2016-06-21,153.165787,"1,002"
2016-06-22,152.744385,"1,003"
2016-06-23,154.671097,"1,004"
2016-06-24,149.346497,"1,005"
2016-06-27,147.264923,"1,008"
2016-06-28,149.518555,"1,009"
2016-06-29,151.944244,"1,010"
2016-06-30,153.974335,"1,011"
2016-07-01,154.240997,"1,012"
2016-07-05,153.29483,"1,016"
2016-07-06,153.957123,"1,017"
2016-07-07,153.793716,"1,018"
2016-07-08,155.952835,"1,019"
2016-07-11,156.658157,"1,022"
2016-07-12,157.75058,"1,023"
2016-07-13,157.931213,"1,024"
2016-07-14,159.101059,"1,025"
2016-07-15,159.148422,"1,026"
2016-07-18,159.320602,"1,029"
2016-07-19,159.613297,"1,030"
2016-07-20,159.923096,"1,031"
2016-07-21,159.234512,"1,032"
2016-07-22,159.690735,"1,033"
2016-07-25,159.088135,"1,036"
2016-07-26,158.907379,"1,037"
2016-07-27,158.890167,"1,038"
2016-07-28,158.717926,"1,039"
2016-07-29,158.502792,"1,040"
2016-08-01,158.279037,"1,043"
2016-08-02,157.504288,"1,044"
2016-08-03,157.839981,"1,045"
2016-08-04,157.917435,"1,046"
2016-08-05,159.475586,"1,047"
2016-08-08,159.492752,"1,050"
2016-08-09,159.55304,"1,051"
2016-08-10,159.354996,"1,052"
2016-08-11,160.370834,"1,053"
2016-08-12,160.026459,"1,054"
2016-08-15,160.560211,"1,057"
2016-08-16,159.905975,"1,058"
2016-08-17,160.198715,"1,059"
2016-08-18,160.405334,"1,060"
2016-08-19,160.090744,"1,061"
2016-08-22,159.918015,"1,064"
2016-08-23,160.073517,"1,065"
2016-08-24,159.520676,"1,066"
2016-08-25,159.270126,"1,067"
2016-08-26,158.794983,"1,068"
2016-08-29,159.667526,"1,071"
2016-08-30,159.391022,"1,072"
2016-08-31,158.898651,"1,073"
2016-09-01,159.036835,"1,074"
2016-09-02,159.69342,"1,075"
2016-09-06,160.090744,"1,079"
2016-09-07,160.090744,"1,080"
2016-09-08,159.65892,"1,081"
2016-09-09,156.281174,"1,082"
2016-09-12,158.345779,"1,085"
2016-09-13,156.186172,"1,086"
2016-09-14,155.866531,"1,087"
2016-09-15,157.447311,"1,088"
2016-09-16,156.637222,"1,089"
2016-09-19,156.645874,"1,092"
2016-09-20,156.706467,"1,093"
2016-09-21,158.100021,"1,094"
2016-09-22,158.965469,"1,095"
2016-09-23,157.892258,"1,096"
2016-09-26,156.446793,"1,099"
2016-09-27,157.528763,"1,100"
2016-09-28,158.480804,"1,101"
2016-09-29,156.853592,"1,102"
2016-09-30,158.203934,"1,103"
2016-10-03,157.805725,"1,106"
2016-10-04,157.078674,"1,107"
2016-10-05,158.100021,"1,108"
2016-10-06,157.978806,"1,109"
2016-10-07,157.719162,"1,110"
2016-10-10,158.498154,"1,113"
2016-10-11,156.836304,"1,114"
2016-10-12,156.983475,"1,115"
2016-10-13,156.524643,"1,116"
2016-10-14,156.914185,"1,117"
2016-10-17,156.420883,"1,120"
2016-10-18,156.983475,"1,121"
2016-10-19,157.528763,"1,122"
2016-10-20,157.130539,"1,123"
2016-10-21,157.009277,"1,124"
2016-10-24,157.650391,"1,127"
2016-10-25,157.234558,"1,128"
2016-10-26,157.485886,"1,129"
2016-10-27,157.277847,"1,130"
2016-10-28,157.130615,"1,131"
2016-10-31,156.966003,"1,134"
2016-11-01,156.056198,"1,135"
2016-11-02,155.389175,"1,136"
2016-11-03,155.181152,"1,137"
2016-11-04,154.834625,"1,138"
2016-11-07,157.996979,"1,141"
2016-11-08,158.880783,"1,142"
2016-11-09,161.116058,"1,143"
2016-11-10,162.996094,"1,144"
2016-11-11,163.29068,"1,145"
2016-11-14,163.550598,"1,148"
2016-11-15,164.04451,"1,149"
2016-11-16,163.73259,"1,150"
2016-11-17,164.009811,"1,151"
2016-11-18,163.743088,"1,152"
2016-11-21,164.507675,"1,155"
2016-11-22,165.098495,"1,156"
2016-11-23,165.593674,"1,157"
2016-11-25,166.210648,"1,159"
2016-11-28,165.758759,"1,162"
2016-11-29,166.115067,"1,163"
2016-11-30,166.297455,"1,164"
2016-12-01,166.731949,"1,165"
2016-12-02,166.592926,"1,166"
2016-12-05,167.009903,"1,169"
2016-12-06,167.244507,"1,170"
2016-12-07,169.842407,"1,171"
2016-12-08,170.53746,"1,172"
2016-12-09,171.762573,"1,173"
2016-12-12,172.10141,"1,176"
2016-12-13,173.100571,"1,177"
2016-12-14,172.153488,"1,178"
2016-12-15,172.605347,"1,179"
2016-12-16,172.572205,"1,180"
2016-12-19,172.929245,"1,183"
2016-12-20,173.64325,"1,184"
2016-12-21,173.416779,"1,185"
2016-12-22,173.251434,"1,186"
2016-12-23,173.321091,"1,187"
2016-12-27,173.460434,"1,191"
2016-12-28,172.476486,"1,192"
2016-12-29,172.398071,"1,193"
2016-12-30,171.980072,"1,194"
2017-01-03,172.772476,"1,198"
2017-01-04,173.408188,"1,199"
2017-01-05,173.05983,"1,200"
2017-01-06,173.721603,"1,201"
2017-01-09,173.068588,"1,204"
2017-01-10,172.755066,"1,205"
2017-01-11,173.56488,"1,206"
2017-01-12,173.05983,"1,207"
2017-01-13,173.016281,"1,208"
2017-01-17,172.485153,"1,212"
2017-01-18,172.363251,"1,213"
2017-01-19,171.779816,"1,214"
2017-01-20,172.540741,"1,215"
2017-01-23,172.383896,"1,218"
2017-01-24,173.307739,"1,219"
2017-01-25,174.684937,"1,220"
2017-01-26,174.94635,"1,221"
2017-01-27,174.867935,"1,222"
2017-01-30,173.778503,"1,225"
2017-01-31,172.889374,"1,226"
2017-02-01,173.12471,"1,227"
2017-02-02,173.107285,"1,228"
2017-02-03,174.649979,"1,229"
2017-02-06,174.562805,"1,232"
2017-02-07,174.824326,"1,233"
2017-02-08,174.763351,"1,234"
2017-02-09,175.817963,"1,235"
2017-02-10,176.707016,"1,236"
2017-02-13,177.979492,"1,239"
2017-02-14,178.824921,"1,240"
2017-02-15,179.879623,"1,241"
2017-02-16,179.966736,"1,242"
2017-02-17,179.932602,"1,243"
2017-02-21,180.972687,"1,247"
2017-02-22,181.304794,"1,248"
2017-02-23,181.628204,"1,249"
2017-02-24,181.724258,"1,250"
2017-02-27,182.038895,"1,253"
2017-02-28,181.768005,"1,254"
2017-03-01,184.424911,"1,255"
2017-03-02,183.437286,"1,256"
2017-03-03,183.454758,"1,257"
2017-03-06,183.078934,"1,260"
2017-03-07,182.808044,"1,261"
2017-03-08,182.318619,"1,262"
2017-03-09,182.371063,"1,263"
2017-03-10,182.790512,"1,264"
2017-03-13,182.606979,"1,267"
2017-03-14,182.257385,"1,268"
2017-03-15,183.166382,"1,269"
2017-03-16,183.044037,"1,270"
2017-03-17,182.893372,"1,271"
2017-03-20,182.849609,"1,274"
2017-03-21,180.695389,"1,275"
2017-03-22,180.748001,"1,276"
2017-03-23,180.660416,"1,277"
2017-03-24,180.170044,"1,278"
2017-03-27,179.714676,"1,281"
2017-03-28,181.045654,"1,282"
2017-03-29,180.660416,"1,283"
2017-03-30,181.229568,"1,284"
2017-03-31,180.686707,"1,285"
2017-04-03,180.607864,"1,288"
2017-04-04,180.95816,"1,289"
2017-04-05,180.616608,"1,290"
2017-04-06,180.78302,"1,291"
2017-04-07,180.72171,"1,292"
2017-04-10,180.730392,"1,295"
2017-04-11,180.677917,"1,296"
2017-04-12,180.099991,"1,297"
2017-04-13,178.961548,"1,298"
2017-04-17,180.537796,"1,302"
2017-04-18,179.583267,"1,303"
2017-04-19,178.506195,"1,304"
2017-04-20,180.126266,"1,305"
2017-04-21,179.891403,"1,306"
2017-04-24,181.758224,"1,309"
2017-04-25,183.774048,"1,310"
2017-04-26,183.58992,"1,311"
2017-04-27,183.668823,"1,312"
2017-04-28,183.248123,"1,313"
2017-05-01,183.107834,"1,316"
2017-05-02,183.291977,"1,317"
2017-05-03,183.37088,"1,318"
2017-05-04,183.344604,"1,319"
2017-05-05,183.852921,"1,320"
2017-05-08,183.98439,"1,323"
2017-05-09,183.721344,"1,324"
2017-05-10,183.598724,"1,325"
2017-05-11,183.423416,"1,326"
2017-05-12,183.186768,"1,327"
2017-05-15,183.993134,"1,330"
2017-05-16,184.010696,"1,331"
2017-05-17,180.960617,"1,332"
2017-05-18,181.39006,"1,333"
2017-05-19,182.636505,"1,334"
2017-05-22,183.410141,"1,337"
2017-05-23,183.823212,"1,338"
2017-05-24,184.438507,"1,339"
2017-05-25,185.106613,"1,340"
2017-05-26,185.071487,"1,341"
2017-05-30,184.781311,"1,345"
2017-05-31,184.596786,"1,346"
2017-06-01,185.827454,"1,347"
2017-06-02,186.275803,"1,348"
2017-06-05,186.231781,"1,351"
2017-06-06,185.801041,"1,352"
2017-06-07,186.108734,"1,353"
2017-06-08,186.231781,"1,354"
2017-06-09,186.943787,"1,355"
2017-06-12,186.706436,"1,358"
2017-06-13,187.559082,"1,359"
2017-06-14,187.972244,"1,360"
2017-06-15,187.840347,"1,361"
2017-06-16,188.072861,"1,362"
2017-06-19,189.270584,"1,365"
2017-06-20,188.812683,"1,366"
2017-06-21,188.36351,"1,367"
2017-06-22,188.222626,"1,368"
2017-06-23,188.231476,"1,369"
2017-06-26,188.345932,"1,372"
2017-06-27,187.518112,"1,373"
2017-06-28,188.671783,"1,374"
2017-06-29,187.236298,"1,375"
2017-06-30,187.791046,"1,376"
2017-07-03,188.891922,"1,379"
2017-07-05,188.971207,"1,381"
2017-07-06,187.703033,"1,382"
2017-07-07,188.504425,"1,383"
2017-07-10,188.451584,"1,386"
2017-07-11,188.44281,"1,387"
2017-07-12,189.543579,"1,388"
2017-07-13,189.74614,"1,389"
2017-07-14,190.450684,"1,390"
2017-07-17,190.415527,"1,393"
2017-07-18,189.957565,"1,394"
2017-07-19,190.50351,"1,395"
2017-07-20,190.389069,"1,396"
2017-07-21,190.015198,"1,397"
2017-07-24,189.62735,"1,400"
2017-07-25,190.306213,"1,401"
2017-07-26,191.143753,"1,402"
2017-07-27,191.945908,"1,403"
2017-07-28,192.21048,"1,404"
2017-07-31,192.810013,"1,407"
2017-08-01,193.400665,"1,408"
2017-08-02,193.859177,"1,409"
2017-08-03,194.008957,"1,410"
2017-08-04,194.458572,"1,411"
2017-08-07,194.705521,"1,414"
2017-08-08,194.564392,"1,415"
2017-08-09,194.396881,"1,416"
2017-08-10,192.721832,"1,417"
2017-08-11,192.810013,"1,418"
2017-08-14,193.929672,"1,421"
2017-08-15,194.097168,"1,422"
2017-08-16,194.370407,"1,423"
2017-08-17,192.025238,"1,424"
2017-08-18,191.361618,"1,425"
2017-08-21,191.547256,"1,428"
2017-08-22,193.270523,"1,429"
2017-08-23,192.590012,"1,430"
2017-08-24,192.360199,"1,431"
2017-08-25,192.696106,"1,432"
2017-08-28,192.607666,"1,435"
2017-08-29,193.182175,"1,436"
2017-08-30,193.482635,"1,437"
2017-08-31,194.004105,"1,438"
2017-09-01,194.357559,"1,439"
2017-09-05,192.369186,"1,443"
2017-09-06,192.881668,"1,444"
2017-09-07,192.757919,"1,445"
2017-09-08,192.872849,"1,446"
2017-09-11,195.09993,"1,449"
2017-09-12,195.683243,"1,450"
2017-09-13,195.983704,"1,451"
2017-09-14,196.478683,"1,452"
2017-09-15,196.999344,"1,453"
2017-09-18,197.628128,"1,456"
2017-09-19,198.000137,"1,457"
2017-09-20,198.283417,"1,458"
2017-09-21,197.902618,"1,459"
2017-09-22,197.663528,"1,460"
2017-09-25,197.326996,"1,463"
2017-09-26,197.211838,"1,464"
2017-09-27,197.592697,"1,465"
2017-09-28,198.017761,"1,466"
2017-09-29,198.212646,"1,467"
2017-10-02,199.470093,"1,470"
2017-10-03,200.355774,"1,471"
2017-10-04,200.506287,"1,472"
2017-10-05,201.595535,"1,473"
2017-10-06,201.515839,"1,474"
2017-10-09,201.498108,"1,477"
2017-10-10,202.144623,"1,478"
2017-10-11,202.454544,"1,479"
2017-10-12,202.206604,"1,480"
2017-10-13,202.560852,"1,481"
2017-10-16,203.198456,"1,484"
2017-10-17,203.552734,"1,485"
2017-10-18,204.978516,"1,486"
2017-10-19,205.146713,"1,487"
2017-10-20,206.620667,"1,488"
2017-10-23,206.195267,"1,491"
2017-10-24,207.648773,"1,492"
2017-10-25,206.647293,"1,493"
2017-10-26,207.25882,"1,494"
2017-10-27,207.542435,"1,495"
2017-10-30,206.797958,"1,498"
2017-10-31,207.063828,"1,499"
2017-11-01,207.560104,"1,500"
2017-11-02,208.242661,"1,501"
2017-11-03,208.437515,"1,502"
2017-11-06,208.641464,"1,505"
2017-11-07,208.650314,"1,506"
2017-11-08,208.68573,"1,507"
2017-11-09,208.029892,"1,508"
2017-11-10,207.772919,"1,509"
2017-11-13,207.976715,"1,512"
2017-11-14,207.639893,"1,513"
2017-11-15,206.470032,"1,514"
2017-11-16,208.198334,"1,515"
2017-11-17,207.347122,"1,516"
2017-11-20,208.022308,"1,519"
2017-11-21,209.426086,"1,520"
2017-11-22,208.928497,"1,521"
2017-11-24,209.195084,"1,523"
2017-11-27,209.426086,"1,526"
2017-11-28,211.744827,"1,527"
2017-11-29,212.7043,"1,528"
2017-11-30,215.742722,"1,529"
2017-12-01,215.396179,"1,530"
2017-12-04,215.982529,"1,533"
2017-12-05,215.005264,"1,534"
2017-12-06,214.658798,"1,535"
2017-12-07,215.316208,"1,536"
2017-12-08,216.435577,"1,537"
2017-12-11,216.924255,"1,540"
2017-12-12,218.052551,"1,541"
2017-12-13,218.816589,"1,542"
2017-12-14,218.168106,"1,543"
2017-12-15,219.273102,"1,544"
2017-12-18,220.644409,"1,547"
2017-12-19,220.297104,"1,548"
2017-12-20,220.003281,"1,549"
2017-12-21,220.528641,"1,550"
2017-12-22,220.297104,"1,551"
